BoS_end_time,ticker,win/loss,sum_profits
7/9/2024 12:15,TWTUSDT,-0.0202,-7.9303
7/9/2024 14:00,TUSDT,-0.0253,-7.9556
7/9/2024 15:45,LSKUSDT,-0.0214,-7.977
7/9/2024 17:30,BCHUSDT,-0.0212,-7.9982
7/9/2024 18:30,HIGHUSDT,0.0484,-7.9498
7/9/2024 18:30,SXPUSDT,-0.0212,-7.971
7/9/2024 18:30,ALGOUSDT,-0.02,-7.991
7/9/2024 18:30,CYBERUSDT,-0.0217,-8.0127
7/9/2024 20:15,APTUSDT,0.0468,-7.9659
7/9/2024 20:15,NTRNUSDT,-0.0239,-7.9898
7/9/2024 20:30,BATUSDT,-0.0222,-8.012
7/9/2024 20:30,WIFUSDT,-0.0214,-8.0334
7/9/2024 20:30,ICPUSDT,-0.0256,-8.059
7/9/2024 22:15,METISUSDT,-0.0217,-8.0807
7/9/2024 22:30,OPUSDT,0.0499,-8.0308
7/9/2024 22:30,BSVUSDT,0.0378,-7.993
7/10/2024 0:15,LISTAUSDT,-0.0333,-8.0263
7/10/2024 2:15,REZUSDT,-0.0235,-8.0498
7/10/2024 2:45,LDOUSDT,-0.0244,-8.0742
7/10/2024 4:00,OMGUSDT,-0.0287,-8.1029
7/10/2024 4:00,ARBUSDT,-0.0205,-8.1234
7/10/2024 6:45,LSKUSDT,-0.0206,-8.144
7/10/2024 6:45,MOVRUSDT,-0.0231,-8.1671
7/10/2024 6:45,MANTAUSDT,-0.0246,-8.1917
7/10/2024 10:45,STXUSDT,-0.0234,-8.2151
7/10/2024 11:15,COMPUSDT,-0.0217,-8.2368
7/10/2024 11:15,UNIUSDT,-0.0243,-8.2611
7/10/2024 11:15,BAKEUSDT,-0.0237,-8.2848
7/10/2024 11:15,XAIUSDT,-0.0211,-8.3059
7/10/2024 12:30,WUSDT,-0.0224,-8.3283
7/10/2024 12:30,KSMUSDT,-0.0379,-8.3662
7/10/2024 16:00,CRVUSDT,-0.0239,-8.3901
7/10/2024 19:00,BTCUSDT,-0.0225,-8.4126
7/10/2024 20:15,1000SHIBUSDT,-0.022,-8.4346
7/10/2024 20:15,AVAXUSDT,0.0391,-8.3955
7/10/2024 20:15,1000LUNCUSDT,-0.0206,-8.4161
7/10/2024 21:00,QNTUSDT,-0.0225,-8.4386
7/10/2024 23:00,SFPUSDT,-0.0245,-8.4631
7/11/2024 0:45,KEYUSDT,-0.0242,-8.4873
7/11/2024 0:45,EOSUSDT,-0.02,-8.5073
7/11/2024 1:00,TRXUSDT,0.0497,-8.4576
7/11/2024 1:45,BATUSDT,-0.0293,-8.4869
7/11/2024 1:45,MTLUSDT,-0.0287,-8.5156
7/11/2024 1:45,ICXUSDT,-0.0246,-8.5402
7/11/2024 2:30,ZENUSDT,-0.0202,-8.5604
7/11/2024 2:45,EGLDUSDT,-0.0206,-8.581
7/11/2024 9:00,APEUSDT,0.0398,-8.5412
7/11/2024 9:30,GMTUSDT,0.0454,-8.4958
7/11/2024 9:30,ETCUSDT,0.0448,-8.451
7/11/2024 10:45,REZUSDT,-0.0244,-8.4754
7/11/2024 10:45,SUIUSDT,-0.0213,-8.4967
7/11/2024 10:45,TOKENUSDT,0.048,-8.4487
7/11/2024 11:00,SOLUSDT,0.0479,-8.4008
7/11/2024 11:00,LINKUSDT,0.0456,-8.3552
7/11/2024 11:15,XLMUSDT,0.0394,-8.3158
7/11/2024 11:15,XRPUSDT,0.0175,-8.2983
7/11/2024 11:30,CHZUSDT,0.0479,-8.2504
7/11/2024 11:30,GTCUSDT,0.0471,-8.2033
7/11/2024 11:30,XVSUSDT,0.0399,-8.1634
7/11/2024 11:30,TLMUSDT,0.0334,-8.13
7/11/2024 11:30,DODOXUSDT,0.0277,-8.1023
7/11/2024 11:30,MINAUSDT,0.0464,-8.0559
7/11/2024 11:30,RVNUSDT,0.0483,-8.0076
7/11/2024 11:45,WUSDT,-0.0264,-8.034
7/11/2024 12:15,SANDUSDT,-0.0208,-8.0548
7/11/2024 12:30,BALUSDT,-0.0459,-8.1007
7/11/2024 12:30,SSVUSDT,-0.0226,-8.1233
7/11/2024 12:30,HOTUSDT,-0.0316,-8.1549
7/11/2024 14:15,DASHUSDT,-0.0252,-8.1801
7/11/2024 15:45,STRKUSDT,0.0492,-8.1309
7/11/2024 19:15,ENJUSDT,0.035,-8.0959
7/11/2024 19:15,PEOPLEUSDT,0.0455,-8.0504
7/11/2024 19:15,XVSUSDT,0.0302,-8.0202
7/11/2024 19:15,ROSEUSDT,0.0475,-7.9727
7/11/2024 19:15,PYTHUSDT,0.0452,-7.9275
7/11/2024 20:00,ACEUSDT,0.0476,-7.8799
7/11/2024 20:00,GMXUSDT,-0.0202,-7.9001
7/11/2024 20:00,ORDIUSDT,-0.0243,-7.9244
7/11/2024 21:00,CRVUSDT,-0.0268,-7.9512
7/11/2024 21:15,JOEUSDT,-0.0224,-7.9736
7/11/2024 21:15,PEOPLEUSDT,0.0388,-7.9348
7/11/2024 21:15,CELOUSDT,-0.024,-7.9588
7/11/2024 21:15,REEFUSDT,-0.0234,-7.9822
7/11/2024 21:15,PHBUSDT,-0.0213,-8.0035
7/11/2024 21:15,ALGOUSDT,0.05,-7.9535
7/11/2024 21:15,COTIUSDT,-0.0245,-7.978
7/11/2024 21:15,ZILUSDT,-0.0212,-7.9992
7/11/2024 21:15,RVNUSDT,-0.0236,-8.0228
7/11/2024 21:30,SPELLUSDT,-0.0205,-8.0433
7/11/2024 23:00,ALTUSDT,-0.0237,-8.067
7/11/2024 23:15,FTMUSDT,-0.0223,-8.0893
7/11/2024 23:15,GMXUSDT,-0.0268,-8.1161
7/11/2024 23:15,ONGUSDT,-0.0208,-8.1369
7/11/2024 23:15,MTLUSDT,-0.0214,-8.1583
7/11/2024 23:15,POWRUSDT,-0.0301,-8.1884
7/11/2024 23:15,NEOUSDT,-0.0244,-8.2128
7/11/2024 23:15,NTRNUSDT,-0.0222,-8.235
7/11/2024 23:15,COMBOUSDT,-0.0242,-8.2592
7/11/2024 23:15,TWTUSDT,-0.0209,-8.2801
7/11/2024 23:15,BADGERUSDT,-0.0216,-8.3017
7/11/2024 23:15,RIFUSDT,-0.0224,-8.3241
7/11/2024 23:15,ATAUSDT,-0.0268,-8.3509
7/11/2024 23:30,DENTUSDT,-0.02,-8.3709
7/12/2024 1:00,INJUSDT,-0.0204,-8.3913
7/12/2024 1:00,STEEMUSDT,-0.0205,-8.4118
7/12/2024 1:00,DOTUSDT,-0.0214,-8.4332
7/12/2024 1:15,ENAUSDT,-0.0378,-8.471
7/12/2024 1:15,STGUSDT,-0.0208,-8.4918
7/12/2024 1:15,TUSDT,-0.0355,-8.5273
7/12/2024 1:15,PENDLEUSDT,-0.0348,-8.5621
7/12/2024 1:15,MTLUSDT,-0.0271,-8.5892
7/12/2024 1:15,KAVAUSDT,-0.0358,-8.625
7/12/2024 1:15,TWTUSDT,-0.0259,-8.6509
7/12/2024 1:15,JASMYUSDT,-0.0282,-8.6791
7/12/2024 1:15,MANTAUSDT,-0.0256,-8.7047
7/12/2024 1:15,LEVERUSDT,0.0207,-8.684
7/12/2024 1:15,1000PEPEUSDT,0.0433,-8.6407
7/12/2024 4:15,VETUSDT,-0.0209,-8.6616
7/12/2024 7:15,ICPUSDT,-0.0235,-8.6851
7/12/2024 7:30,RLCUSDT,-0.0254,-8.7105
7/12/2024 7:45,XRPUSDT,0.039,-8.6715
7/12/2024 8:00,TNSRUSDT,-0.022,-8.6935
7/12/2024 8:15,TRXUSDT,0.0492,-8.6443
7/12/2024 9:30,FETUSDT,-0.0202,-8.6645
7/12/2024 9:30,ZKUSDT,-0.0251,-8.6896
7/12/2024 9:30,RLCUSDT,-0.0223,-8.7119
7/12/2024 9:30,ALGOUSDT,-0.0261,-8.738
7/12/2024 9:30,OXTUSDT,-0.0239,-8.7619
7/12/2024 9:45,NEARUSDT,-0.0274,-8.7893
7/12/2024 9:45,KLAYUSDT,-0.0234,-8.8127
7/12/2024 9:45,MOVRUSDT,-0.0214,-8.8341
7/12/2024 9:45,KSMUSDT,-0.0296,-8.8637
7/12/2024 12:30,ICPUSDT,-0.0225,-8.8862
7/12/2024 12:30,ROSEUSDT,-0.0248,-8.911
7/12/2024 12:30,STORJUSDT,-0.041,-8.952
7/12/2024 12:30,ALGOUSDT,-0.0222,-8.9742
7/12/2024 13:15,BSVUSDT,0.0494,-8.9248
7/12/2024 13:15,ZENUSDT,0.0492,-8.8756
7/12/2024 15:15,QNTUSDT,-0.0226,-8.8982
7/12/2024 15:15,LINAUSDT,0.0466,-8.8516
7/12/2024 15:15,WAXPUSDT,0.0481,-8.8035
7/12/2024 15:15,ARKUSDT,-0.0264,-8.8299
7/12/2024 15:45,GMXUSDT,-0.0234,-8.8533
7/12/2024 16:00,ORDIUSDT,0.0428,-8.8105
7/12/2024 16:15,ORBSUSDT,0.0471,-8.7634
7/12/2024 16:15,BANDUSDT,-0.0211,-8.7845
7/12/2024 16:45,KNCUSDT,0.0474,-8.7371
7/12/2024 18:30,DUSKUSDT,-0.0202,-8.7573
7/12/2024 18:30,AUCTIONUSDT,-0.0263,-8.7836
7/12/2024 18:30,ENJUSDT,-0.0209,-8.8045
7/12/2024 18:30,IOTAUSDT,-0.02,-8.8245
7/12/2024 18:30,AMBUSDT,-0.0214,-8.8459
7/12/2024 18:30,LITUSDT,-0.0299,-8.8758
7/12/2024 18:30,ICPUSDT,-0.0238,-8.8996
7/12/2024 18:30,MAGICUSDT,-0.0221,-8.9217
7/12/2024 18:30,APTUSDT,-0.0232,-8.9449
7/12/2024 18:30,MEMEUSDT,-0.0212,-8.9661
7/12/2024 18:30,DOGEUSDT,-0.0223,-8.9884
7/12/2024 18:30,MTLUSDT,-0.0228,-9.0112
7/12/2024 18:30,HBARUSDT,-0.021,-9.0322
7/12/2024 18:30,CELOUSDT,-0.0332,-9.0654
7/12/2024 18:30,ICXUSDT,-0.0214,-9.0868
7/12/2024 18:30,NKNUSDT,-0.0209,-9.1077
7/12/2024 18:30,SOLUSDT,-0.0287,-9.1364
7/12/2024 18:30,MOVRUSDT,-0.0232,-9.1596
7/12/2024 18:30,BANDUSDT,-0.0229,-9.1825
7/12/2024 18:30,ALICEUSDT,-0.0222,-9.2047
7/12/2024 18:30,BLZUSDT,-0.0307,-9.2354
7/12/2024 18:30,ONTUSDT,-0.0236,-9.259
7/12/2024 18:30,ANKRUSDT,-0.0422,-9.3012
7/12/2024 18:30,LOOMUSDT,-0.0238,-9.325
7/12/2024 18:30,TLMUSDT,-0.0245,-9.3495
7/12/2024 18:30,FLOWUSDT,-0.024,-9.3735
7/12/2024 18:30,LINKUSDT,-0.0204,-9.3939
7/12/2024 18:30,DODOXUSDT,0.0456,-9.3483
7/12/2024 18:30,C98USDT,-0.023,-9.3713
7/12/2024 18:30,1000LUNCUSDT,-0.0229,-9.3942
7/12/2024 18:30,ZILUSDT,-0.0258,-9.42
7/12/2024 18:45,MAVUSDT,-0.024,-9.444
7/12/2024 23:30,COMPUSDT,-0.0207,-9.4647
7/12/2024 23:45,BANDUSDT,-0.0261,-9.4908
7/12/2024 23:45,SANDUSDT,0.0492,-9.4416
7/13/2024 0:30,MKRUSDT,0.0482,-9.3934
7/13/2024 1:00,FLOWUSDT,0.0399,-9.3535
7/13/2024 2:30,BNXUSDT,0.042,-9.3115
7/13/2024 2:45,BEAMXUSDT,-0.0237,-9.3352
7/13/2024 3:00,BATUSDT,0.05,-9.2852
7/13/2024 3:00,HOTUSDT,-0.0231,-9.3083
7/13/2024 3:15,TRBUSDT,-0.0252,-9.3335
7/13/2024 3:15,LUNA2USDT,-0.0207,-9.3542
7/13/2024 3:15,FILUSDT,0.0464,-9.3078
7/13/2024 3:30,BONDUSDT,0.0433,-9.2645
7/13/2024 3:30,DOTUSDT,0.0472,-9.2173
7/13/2024 3:45,XEMUSDT,0.05,-9.1673
7/13/2024 5:00,BAKEUSDT,0.047,-9.1203
7/13/2024 5:15,APTUSDT,0.0408,-9.0795
7/13/2024 5:15,FXSUSDT,-0.0207,-9.1002
7/13/2024 5:15,AXSUSDT,0.0492,-9.051
7/13/2024 5:45,PYTHUSDT,0.0478,-9.0032
7/13/2024 6:00,BNXUSDT,0.0491,-8.9541
7/13/2024 6:45,TRXUSDT,-0.0218,-8.9759
7/13/2024 7:15,FXSUSDT,-0.0223,-8.9982
7/13/2024 7:15,VETUSDT,0.0455,-8.9527
7/13/2024 8:00,CHRUSDT,0.0461,-8.9066
7/13/2024 8:00,IDUSDT,-0.0284,-8.935
7/13/2024 8:15,BEAMXUSDT,0.0476,-8.8874
7/13/2024 8:15,BNXUSDT,0.0381,-8.8493
7/13/2024 8:15,YFIUSDT,-0.0206,-8.8699
7/13/2024 9:00,MANAUSDT,-0.0257,-8.8956
7/13/2024 9:15,CAKEUSDT,-0.0221,-8.9177
7/13/2024 9:15,IOTAUSDT,-0.0217,-8.9394
7/13/2024 9:15,ASTRUSDT,0.0468,-8.8926
7/13/2024 9:15,STEEMUSDT,0.0421,-8.8505
7/13/2024 9:15,XRPUSDT,0.0475,-8.803
7/13/2024 9:15,KNCUSDT,-0.0314,-8.8344
7/13/2024 9:15,MOVRUSDT,-0.0249,-8.8593
7/13/2024 9:15,DENTUSDT,0.05,-8.8093
7/13/2024 9:15,CELRUSDT,0.0352,-8.7741
7/13/2024 9:15,DYDXUSDT,-0.0272,-8.8013
7/13/2024 9:15,XTZUSDT,-0.0228,-8.8241
7/13/2024 9:30,BAKEUSDT,-0.0253,-8.8494
7/13/2024 9:45,FTMUSDT,-0.0268,-8.8762
7/13/2024 9:45,GASUSDT,-0.02,-8.8962
7/13/2024 9:45,FXSUSDT,-0.0218,-8.918
7/13/2024 9:45,AVAXUSDT,-0.0232,-8.9412
7/13/2024 10:45,1000RATSUSDT,-0.0267,-8.9679
7/13/2024 12:15,HBARUSDT,0.0472,-8.9207
7/13/2024 12:15,SUIUSDT,-0.0213,-8.942
7/13/2024 12:30,DOGEUSDT,0.0445,-8.8975
7/13/2024 12:30,STORJUSDT,0.05,-8.8475
7/13/2024 13:00,EDUUSDT,0.0486,-8.7989
7/13/2024 13:15,KLAYUSDT,0.0406,-8.7583
7/13/2024 13:30,ENSUSDT,-0.0254,-8.7837
7/13/2024 13:30,API3USDT,-0.0233,-8.807
7/13/2024 13:45,NOTUSDT,-0.0216,-8.8286
7/13/2024 14:00,TNSRUSDT,-0.0238,-8.8524
7/13/2024 15:15,WAXPUSDT,0.0444,-8.808
7/13/2024 15:15,KLAYUSDT,0.0174,-8.7906
7/13/2024 15:15,FLOWUSDT,0.0471,-8.7435
7/13/2024 15:15,DASHUSDT,0.0384,-8.7051
7/13/2024 17:00,SUSHIUSDT,-0.02,-8.7251
7/13/2024 17:00,XMRUSDT,0.0495,-8.6756
7/13/2024 17:30,OXTUSDT,-0.0206,-8.6962
7/13/2024 17:45,CHZUSDT,0.0496,-8.6466
7/13/2024 18:00,BICOUSDT,-0.022,-8.6686
7/13/2024 18:15,MANTAUSDT,-0.0209,-8.6895
7/13/2024 18:15,TOKENUSDT,-0.0206,-8.7101
7/13/2024 18:30,SAGAUSDT,-0.0202,-8.7303
7/13/2024 18:45,EGLDUSDT,-0.0257,-8.756
7/13/2024 19:30,KSMUSDT,-0.0225,-8.7785
7/13/2024 19:45,CHZUSDT,0.0445,-8.734
7/13/2024 20:30,BANDUSDT,-0.0203,-8.7543
7/13/2024 21:00,API3USDT,-0.0227,-8.777
7/13/2024 21:00,MANTAUSDT,-0.0215,-8.7985
7/13/2024 21:15,ETCUSDT,-0.0239,-8.8224
7/13/2024 21:15,VETUSDT,-0.0201,-8.8425
7/13/2024 21:30,FXSUSDT,-0.0217,-8.8642
7/13/2024 21:45,ASTRUSDT,0.0446,-8.8196
7/13/2024 21:45,AAVEUSDT,0.0195,-8.8001
7/13/2024 21:45,PENDLEUSDT,-0.0273,-8.8274
7/13/2024 22:00,LINAUSDT,0.0418,-8.7856
7/13/2024 22:15,ALTUSDT,-0.0316,-8.8172
7/13/2024 22:15,HIGHUSDT,-0.0283,-8.8455
7/13/2024 22:15,SNXUSDT,-0.0344,-8.8799
7/13/2024 22:15,WUSDT,-0.024,-8.9039
7/13/2024 22:15,DYDXUSDT,-0.02,-8.9239
7/13/2024 22:15,AVAXUSDT,-0.0325,-8.9564
7/13/2024 22:15,MANTAUSDT,-0.0292,-8.9856
7/13/2024 22:30,ARUSDT,0.0469,-8.9387
7/14/2024 0:45,RUNEUSDT,0.0464,-8.8923
7/14/2024 0:45,ARKUSDT,-0.02,-8.9123
7/14/2024 0:45,SEIUSDT,0.0472,-8.8651
7/14/2024 0:45,MINAUSDT,0.0479,-8.8172
7/14/2024 0:45,ALGOUSDT,0.0487,-8.7685
7/14/2024 1:00,WAXPUSDT,0.0496,-8.7189
7/14/2024 1:00,NKNUSDT,0.0496,-8.6693
7/14/2024 1:15,BALUSDT,-0.0205,-8.6898
7/14/2024 1:15,CHZUSDT,-0.0216,-8.7114
7/14/2024 1:15,ETHWUSDT,-0.0207,-8.7321
7/14/2024 1:15,ONTUSDT,-0.0257,-8.7578
7/14/2024 1:30,CAKEUSDT,-0.0233,-8.7811
7/14/2024 1:30,APTUSDT,0.0398,-8.7413
7/14/2024 1:30,BEAMXUSDT,-0.0227,-8.764
7/14/2024 1:30,UMAUSDT,-0.021,-8.785
7/14/2024 1:30,DEFIUSDT,0.048,-8.737
7/14/2024 1:30,SUPERUSDT,0.05,-8.687
7/14/2024 1:30,DENTUSDT,0.0484,-8.6386
7/14/2024 1:30,LOOMUSDT,-0.0237,-8.6623
7/14/2024 1:45,HFTUSDT,0.0443,-8.618
7/14/2024 1:45,PYTHUSDT,-0.02,-8.638
7/14/2024 3:00,NEOUSDT,0.0496,-8.5884
7/14/2024 3:45,ONGUSDT,0.0481,-8.5403
7/14/2024 3:45,ONTUSDT,-0.0225,-8.5628
7/14/2024 4:00,TUSDT,-0.0279,-8.5907
7/14/2024 4:00,LITUSDT,-0.0225,-8.6132
7/14/2024 4:00,BELUSDT,-0.0208,-8.634
7/14/2024 4:15,FETUSDT,0.0488,-8.5852
7/14/2024 4:15,HOOKUSDT,-0.02,-8.6052
7/14/2024 4:15,SOLUSDT,0.0499,-8.5553
7/14/2024 4:15,DENTUSDT,0.05,-8.5053
7/14/2024 4:15,SUIUSDT,0.0459,-8.4594
7/14/2024 4:15,MINAUSDT,-0.0229,-8.4823
7/14/2024 5:45,TOKENUSDT,-0.0243,-8.5066
7/14/2024 6:00,SEIUSDT,-0.037,-8.5436
7/14/2024 6:30,QNTUSDT,-0.0266,-8.5702
7/14/2024 7:30,TAOUSDT,-0.0208,-8.591
7/14/2024 8:00,FETUSDT,-0.021,-8.612
7/14/2024 8:00,HOOKUSDT,-0.0257,-8.6377
7/14/2024 8:15,ARKMUSDT,-0.0206,-8.6583
7/14/2024 8:15,ETHUSDT,-0.0255,-8.6838
7/14/2024 8:15,DYDXUSDT,-0.0242,-8.708
7/14/2024 8:15,TOKENUSDT,-0.0214,-8.7294
7/14/2024 8:30,COMPUSDT,0.05,-8.6794
7/14/2024 8:30,DENTUSDT,-0.0259,-8.7053
7/14/2024 11:15,ALPHAUSDT,-0.02,-8.7253
7/14/2024 11:30,COMPUSDT,-0.024,-8.7493
7/14/2024 12:00,CHRUSDT,-0.0266,-8.7759
7/14/2024 12:00,ONEUSDT,-0.0234,-8.7993
7/14/2024 12:00,AXSUSDT,-0.0214,-8.8207
7/14/2024 12:15,STEEMUSDT,-0.0275,-8.8482
7/14/2024 12:15,ACHUSDT,-0.022,-8.8702
7/14/2024 14:15,NTRNUSDT,-0.0205,-8.8907
7/14/2024 14:15,PYTHUSDT,-0.0224,-8.9131
7/14/2024 17:30,OPUSDT,0.0416,-8.8715
7/14/2024 17:30,BLZUSDT,-0.0216,-8.8931
7/14/2024 18:00,BEAMXUSDT,-0.02,-8.9131
7/14/2024 18:30,SNXUSDT,0.0413,-8.8718
7/14/2024 18:30,BLZUSDT,-0.0251,-8.8969
7/14/2024 19:15,TIAUSDT,-0.0278,-8.9247
7/14/2024 19:15,AGLDUSDT,0.0462,-8.8785
7/14/2024 20:15,OMGUSDT,0.0489,-8.8296
7/14/2024 20:15,BLURUSDT,0.05,-8.7796
7/14/2024 20:15,RUNEUSDT,0.0464,-8.7332
7/14/2024 20:30,ONEUSDT,0.0486,-8.6846
7/14/2024 21:00,RSRUSDT,0.049,-8.6356
7/14/2024 21:15,AXLUSDT,0.0472,-8.5884
7/14/2024 21:15,OMNIUSDT,0.0421,-8.5463
7/14/2024 21:15,STRKUSDT,0.0453,-8.501
7/14/2024 21:45,XMRUSDT,-0.0212,-8.5222
7/14/2024 22:45,DASHUSDT,0.05,-8.4722
7/14/2024 23:00,TRUUSDT,0.0496,-8.4226
7/14/2024 23:30,SOLUSDT,0.0493,-8.3733
7/15/2024 0:00,HIFIUSDT,0.0245,-8.3488
7/15/2024 0:00,ONGUSDT,0.0249,-8.3239
7/15/2024 0:15,QTUMUSDT,0.0468,-8.2771
7/15/2024 0:15,STXUSDT,0.0423,-8.2348
7/15/2024 0:15,LINAUSDT,0.0459,-8.1889
7/15/2024 0:15,NKNUSDT,0.0497,-8.1392
7/15/2024 0:15,EOSUSDT,-0.0233,-8.1625
7/15/2024 0:15,ALGOUSDT,0.0478,-8.1147
7/15/2024 0:15,KSMUSDT,0.0349,-8.0798
7/15/2024 0:15,LRCUSDT,0.0449,-8.0349
7/15/2024 0:30,IDUSDT,0.0493,-7.9856
7/15/2024 0:30,WLDUSDT,0.0453,-7.9403
7/15/2024 0:30,DYMUSDT,0.0456,-7.8947
7/15/2024 0:30,MEWUSDT,0.0465,-7.8482
7/15/2024 0:30,LINKUSDT,0.0464,-7.8018
7/15/2024 0:30,NOTUSDT,0.0469,-7.7549
7/15/2024 0:45,APEUSDT,-0.0211,-7.776
7/15/2024 0:45,EDUUSDT,-0.0239,-7.7999
7/15/2024 0:45,COMPUSDT,0.0463,-7.7536
7/15/2024 0:45,MAGICUSDT,0.0456,-7.708
7/15/2024 0:45,MEMEUSDT,0.0452,-7.6628
7/15/2024 0:45,METISUSDT,0.0484,-7.6144
7/15/2024 0:45,KLAYUSDT,0.0432,-7.5712
7/15/2024 0:45,NTRNUSDT,0.0445,-7.5267
7/15/2024 0:45,PERPUSDT,0.0457,-7.481
7/15/2024 0:45,RDNTUSDT,0.0464,-7.4346
7/15/2024 0:45,CELRUSDT,0.0469,-7.3877
7/15/2024 0:45,THETAUSDT,0.05,-7.3377
7/15/2024 0:45,SANDUSDT,0.0495,-7.2882
7/15/2024 1:00,RSRUSDT,0.0454,-7.2428
7/15/2024 1:00,COMBOUSDT,-0.0214,-7.2642
7/15/2024 1:00,OXTUSDT,0.0487,-7.2155
7/15/2024 1:15,ARKMUSDT,0.0492,-7.1663
7/15/2024 1:15,MOVRUSDT,0.0477,-7.1186
7/15/2024 1:15,PYTHUSDT,0.0478,-7.0708
7/15/2024 1:30,OMUSDT,-0.0305,-7.1013
7/15/2024 2:00,RONINUSDT,0.0476,-7.0537
7/15/2024 2:00,CHRUSDT,0.0473,-7.0064
7/15/2024 2:15,ETHFIUSDT,0.0484,-6.958
7/15/2024 2:15,STGUSDT,-0.021,-6.979
7/15/2024 2:15,IDUSDT,0.0489,-6.9301
7/15/2024 2:15,AIUSDT,0.0444,-6.8857
7/15/2024 2:15,GMXUSDT,0.0456,-6.8401
7/15/2024 2:15,REZUSDT,0.0487,-6.7914
7/15/2024 2:15,SPELLUSDT,-0.0229,-6.8143
7/15/2024 2:15,BNTUSDT,0.0461,-6.7682
7/15/2024 2:15,WAXPUSDT,0.0492,-6.719
7/15/2024 2:15,BSVUSDT,0.0411,-6.6779
7/15/2024 2:15,BNBUSDT,0.0441,-6.6338
7/15/2024 2:15,CKBUSDT,0.0447,-6.5891
7/15/2024 2:15,KAVAUSDT,0.049,-6.5401
7/15/2024 2:15,EOSUSDT,-0.0233,-6.5634
7/15/2024 2:15,LTCUSDT,-0.0207,-6.5841
7/15/2024 2:15,DENTUSDT,0.0479,-6.5362
7/15/2024 2:15,TWTUSDT,-0.0215,-6.5577
7/15/2024 2:15,AXSUSDT,0.0493,-6.5084
7/15/2024 2:15,CELRUSDT,-0.0213,-6.5297
7/15/2024 2:15,ZILUSDT,0.049,-6.4807
7/15/2024 2:30,ENJUSDT,0.0461,-6.4346
7/15/2024 2:30,BATUSDT,0.0487,-6.3859
7/15/2024 2:30,SKLUSDT,0.0445,-6.3414
7/15/2024 2:30,APTUSDT,-0.0273,-6.3687
7/15/2024 2:30,METISUSDT,0.0482,-6.3205
7/15/2024 2:30,HBARUSDT,0.0484,-6.2721
7/15/2024 2:30,KLAYUSDT,0.05,-6.2221
7/15/2024 2:30,NTRNUSDT,0.0491,-6.173
7/15/2024 2:30,GALAUSDT,0.0486,-6.1244
7/15/2024 2:30,ORDIUSDT,0.04,-6.0844
7/15/2024 2:45,WOOUSDT,0.047,-6.0374
7/15/2024 3:30,AUCTIONUSDT,0.0451,-5.9923
7/15/2024 3:30,COMBOUSDT,-0.0266,-6.0189
7/15/2024 3:45,PORTALUSDT,0.0481,-5.9708
7/15/2024 3:45,RSRUSDT,-0.0227,-5.9935
7/15/2024 3:45,FXSUSDT,-0.0204,-6.0139
7/15/2024 3:45,ARKUSDT,-0.02,-6.0339
7/15/2024 3:45,SANDUSDT,-0.0208,-6.0547
7/15/2024 3:45,MINAUSDT,-0.0243,-6.079
7/15/2024 4:15,ENSUSDT,-0.0207,-6.0997
7/15/2024 4:15,CELOUSDT,-0.02,-6.1197
7/15/2024 4:15,OXTUSDT,0.0438,-6.0759
7/15/2024 5:30,QNTUSDT,0.05,-6.0259
7/15/2024 6:00,AIUSDT,-0.0214,-6.0473
7/15/2024 6:00,1000SHIBUSDT,-0.0232,-6.0705
7/15/2024 6:00,BADGERUSDT,0.0476,-6.0229
7/15/2024 6:15,METISUSDT,0.0458,-5.9771
7/15/2024 6:15,HBARUSDT,-0.0258,-6.0029
7/15/2024 6:15,ARBUSDT,0.0497,-5.9532
7/15/2024 6:30,NTRNUSDT,0.0495,-5.9037
7/15/2024 7:30,RONINUSDT,-0.0204,-5.9241
7/15/2024 7:30,NMRUSDT,-0.0214,-5.9455
7/15/2024 7:30,DODOXUSDT,-0.0217,-5.9672
7/15/2024 7:30,MANTAUSDT,-0.0278,-5.995
7/15/2024 7:30,LUNA2USDT,0.0324,-5.9626
7/15/2024 13:30,TAOUSDT,0.0494,-5.9132
7/15/2024 14:45,BNTUSDT,0.0485,-5.8647
7/15/2024 14:45,RSRUSDT,0.0459,-5.8188
7/15/2024 14:45,CKBUSDT,0.0486,-5.7702
7/15/2024 14:45,LUNA2USDT,0.0431,-5.7271
7/15/2024 15:15,RENUSDT,0.0488,-5.6783
7/15/2024 15:45,LEVERUSDT,0.0489,-5.6294
7/15/2024 16:00,BNBUSDT,-0.0226,-5.652
7/15/2024 16:15,CAKEUSDT,-0.0216,-5.6736
7/15/2024 16:15,AUCTIONUSDT,0.0499,-5.6237
7/15/2024 16:15,IDUSDT,0.0464,-5.5773
7/15/2024 16:15,OMNIUSDT,0.0469,-5.5304
7/15/2024 16:15,MEMEUSDT,0.0245,-5.5059
7/15/2024 16:15,SPELLUSDT,0.0473,-5.4586
7/15/2024 16:15,ARPAUSDT,0.0467,-5.4119
7/15/2024 16:15,CRVUSDT,-0.02,-5.4319
7/15/2024 16:15,ARKUSDT,0.0459,-5.386
7/15/2024 16:15,YGGUSDT,0.0456,-5.3404
7/15/2024 16:15,PYTHUSDT,0.0466,-5.2938
7/15/2024 16:15,ETCUSDT,0.0476,-5.2462
7/15/2024 16:30,BTCUSDT,0.0448,-5.2014
7/15/2024 16:45,ZECUSDT,0.0441,-5.1573
